Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/14BC517027D76774E063D501100A7966/HD_1711646291811_01_277A7889_Edit.JPEG,170592639,51  Buck Hill Rd.,Madison,ACTV,04/05/2024,,1.8,4994,4994,10,5,5/2,"3 Car Garage, Attached Garage",2006,71,,740200,,1675000,22184,RU-1,,"Passive Solar, Generator",,No,,No,Per Board of Ed,Per Board of Ed,Shopping/Mall,No,No,Not Applicable,04/05/2024,Central Air,Hot Air,Propane,,"Deck, Underground Sprinkler, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/136D10AC96CB1E15E0631401100AEBFD/HD_1710247532775_front_3_copy.JPEG,170626745,"100  Pequot Ave. , Unit# 4021",New London,ACTV,02/26/2024,CO,,350,350,1,0,1/1,"0 Car Garage, None",1988,42,"Club House, Park",7000,,20000,269,N/A,,,2270,Yes,Annually,No,New London,Per Board of Ed,"Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,Yes,"Ocean Frontage, Dock or Mooring, View",,None,Other,,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712182157544_166_Old_Brookfield_28_2_1.JPEG,170600432,"435  High Street  , Unit# #50",Groton,ACTV,10/03/2023,,0.5,784,784,5,2,2/0,"0 Car Garage, 2 Total Spaces, None, Driveway",2023,188,,0,"Private, Paved",127000,0,RES,,,550,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,,,None,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/131633EC5AD0B8ECE063D501100A448C/HD_1709846282823_c004d0407f63f1ea1e245f4bbef14c0c03b10e7d.JPEG,170624639,"3000  Dover Ct. , Unit# 3000",Windsor,ACTV,03/04/2024,CO,,1276,1276,5,2,1/1,"1 Car Garage, 2 Total Spaces, Attached Garage",1985,37,,105280,,249900,3537,RES,,,321,Yes,Monthly,No,Windsor,Oliver Ellsworth,"Health Club, Library, Medical Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1574512E807FE726E0631401100AA8F5/HD_1712498021351_IMG_5688.JPEG,170600882,"155  Depot St. , Unit# Lot #4",East Windsor,ACTV,09/28/2023,,1.17,1844,1844,7,3,2/0,"2 Car Garage, Attached Garage, Driveway, Off Street Parking",2023,194,,0,"Private, Paved",569900,0,residential,,,,No,,No,East Windsor,Broad Brook,"Basketball Court, Park, Playground/Tot Lot, Public Rec Facilities",No,No,Not Applicable,01/25/2024,Central Air,Hot Air,"Natural Gas, Propane",Per Board of Ed,"Covered Deck, Gutters, Lighting",East Windsor,,,
https://smartmls-assets.cdn-connectmls.com/pics/1545C6BE1729BC95E0631401100ACCF5/HD_1712246774944_5_web_or_mls_DSC08123.JPEG,170615558,"9  Miranda Ln. , Unit# 9",Stratford,NEW - UA,04/01/2024,CO,,1406,1406,6,3,2/1,"1 Car Garage, Attached Garage",2003,95,,116480,,273000,4682,res,,,350,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/149349D232FB9B01E063D501100A5614/HD_1711479842060_034.JPEG,170598980,45  Tanglewood Dr.,Hamden,ACTV,03/31/2024,,0.23,1224,1224,6,3,1/0,"0 Car Garage, Driveway, Paved",1981,202,,125020,,329000,7049,R4,,,,No,,No,Hamden,Per Board of Ed,,No,No,Not Applicable,02/19/2024,None,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E36B768AD7C236AE0631401100A3207/P_1704485595826_170616310_1.JPEG,170624807,"91  Riverview Rd. , Unit# 5D",East Lyme,ACTV,03/18/2024,CO,,1506,1506,5,2,2/1,"1 Car Garage, Carport",1970,52,"Guest Parking, Pool",130410,,315000,3245,R20,,Thermopane Windows,320,Yes,Monthly,No,East Lyme,Per Board of Ed,"Golf Course, Health Club, Lake, Library, Medical Facilities, Public Transportation, Shopping/Mall",Yes,No,Walk to Water,,Central Air,Hot Air,Electric,,"Balcony, Sidewalk, Patio",Per Board of Ed,"Pool House, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/149349D232FB9B01E063D501100A5614/HD_1711473965945_86_Bel_Air__12.JPEG,170610942,312 W. Shore Ave.,Groton,ACTV,11/17/2023,,0.07,2580,2280,10,4,4/0,"1 Car Garage, 3 Total Spaces, Under House Garage",1930,143,,505540,"Private, Crushed Stone",2495000,12886,R,,Energy Star Rated,0,Yes,Other,No,Fitch Senior,Per Board of Ed,"Basketball Court, Tennis Courts",No,Yes,"Direct Waterfront, L. I. Sound Frontage, Dock or Mooring, Beach",,Heat Pump,Heat Pump,Electric,,"Deck, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/149644A6858008E9E063D501100A5D8B/HD_1711484741368_IMG_7664_LuminarNeo_edit.JPEG,170625395,"654  Laurel St. , Unit# 13",East Haven,NEW,03/31/2024,CO,,1814,1346,8,3,1/1,"2 Car Garage, 2 Total Spaces, Attached Garage, Off Street Parking",1993,8,,160650,,347500,5012,PDD,,,200,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Medical Facilities, Public Transportation",No,No,,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1545C6BE1729BC95E0631401100ACCF5/HD_1712246762706_177_South_Ave_Unit_2_New_large_035_036_032_1334x1000_72dpi_1.JPEG,170607942,4  Upson Pl.,Southington,ACTV,11/03/2023,,1.2,2600,2600,7,4,2/1,"2 Car Garage, Attached Garage",2024,157,,0,"Shared, Paved",799900,0,R-20/25,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Heat Pump,"Oil, Propane",,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/14B9A05DDA3F7640E063D501100A1720/HD_1711635279473_IMG_3233.JPEG,170615126,"160  Park St. , Unit# 303",New Canaan,ACTV,01/02/2024,CO,,1240,1240,4,2,2/0,"2 Car Garage, Parking Garage, Assigned Parking, Security",2020,97,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot",800380,,1465000,15159,APT,,"Programmable Thermostat, Thermopane Windows",1089,Yes,Monthly,No,New Canaan,South,"Health Club, Library, Paddle Tennis, Park, Public Pool, Public Rec Facilities, Public Transportation, Tennis Courts",No,No,Not Applicable,,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors, Garden Area, Grill, Lighting, Patio, Sidewalk, Terrace",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/1585531B6B685DFBE063D501100A9BCD/HD_1712534745229_1_1.JPEG,170615093,90  Rock Ridge Rd.,Manchester,ACTV,12/15/2023,,0.45,2306,2306,8,4,2/1,"2 Car Garage, Attached Garage",2023,115,,53100,,611090,1975,RES,,,150,Yes,Annually,No,Per Board of Ed,Per Board of Ed,,No,No,,12/15/2023,Central Air,Hot Air,Bottle Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1301065EF5059C8AE063D501100A9F1A/HD_1709748899615_IMG_0882.JPEG,170625013,"617  Cherokee Ln. , Unit# B",Stratford,ACTV,03/21/2024,CO,,1438,1438,4,3,2/1,"1 Car Garage, Attached Garage",1974,37,"Bocci Court, Club House, Gardening Area, Paddle Tennis, Pool, Tennis Courts",177940,,479000,7153,G-4,,,516,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Golf Course, Lake, Park, Shopping/Mall",Yes,No,,02/16/2024,Central Air,Hot Air,Gas In Street,,"Deck, Covered Deck",,,,
https://smartmls-assets.cdn-connectmls.com/pics/151018E2182BA305E0631401100A5914/HD_1712017461983_IMG_4819_copy.JPEG,170611287,35  Cooley Rd.,Granby,ACTV - HUB,04/02/2024,,2.57,3608,2336,7,3,2/1,"2 Car Garage, Attached Garage, Paved",1989,141,,304500,,465000,9711,R2A,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,04/02/2024,Central Air,Hot Air,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/13E6EF714169C967E0631401100A6150/HD_1710772053670_F706E236_4DFE_414F_937B_335666CC8FA7_4_5005_c.JPEG,170625172,"1  Harbour Vlg. , Unit# D",Branford,ACTV,02/21/2024,CO,,1266,1266,4,2,2/0,"1 Car Garage, Detached Garage",1971,47,"Club House, Exercise Room/Health Club, Guest Parking, Pool",179600,,449000,5368,R3,,,614,Yes,Monthly,No,Branford,Per Board of Ed,"Library, Park, Public Transportation",Yes,Yes,"Beach, L. I. Sound Frontage, Water Community",,Central Air,"Baseboard, Radiant, Zoned",Electric,,Deck,Francis Walsh,"Heated, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/13A6033CED214A88E0631401100A9C2B/HD_1710451839934_01_38_Silver_Sands_Rd_19.JPEG,170612399,92A  Post Office Rd.,Enfield,ACTV,11/29/2023,,1,2196,1520,6,3,2/0,"2 Car Garage, Under House Garage, Driveway, Off Street Parking",2024,132,,0,"Private, Paved",505000,0,Res,,"Extra Insulation, Ridge Vents, Thermopane Windows",,No,,No,Enfield,Enfield Street,,No,No,Not Applicable,,Central Air,Hot Air,"Natural Gas, Propane",Parkman,"Deck, Gutters, Lighting",J. F. Kennedy,,,
https://smartmls-assets.cdn-connectmls.com/pics/155ACB1BE039B311E0631401100ACF3F/HD_1712333928188_1._131_A___B.JPEG,170618442,"4  Brandon Ln. , Unit# 4",Stonington,ACTV,01/16/2024,CO,,2418,2418,7,2,2/1,"2 Car Garage, 4 Total Spaces, Attached Garage",1987,83,"Club House, Pool, Tennis Courts",354300,,550000,6555,RM-20,,,625,Yes,Monthly,No,Stonington,Deans Mill,,No,No,Not Applicable,,Central Air,Heat Pump,Oil,Mystic,"Deck, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/12B22386B5872448E063D501100AADE5/HD_1709420007894_IMG_3148.JPEG,170611296,45  Little Harbor Rd.,Guilford,ACTV,11/29/2023,,0.61,2493,2493,9,4,3/0,"0 Car Garage, 3 Total Spaces, Driveway, Unpaved",1989,130,,788690,Private,2525000,20411,R-2,,,300,Yes,Annually,No,Guilford,Per Board of Ed,,No,Yes,"Direct Waterfront, Dock or Mooring, Beach Rights, View",02/07/2024,None,Radiant,Electric,,"Balcony, Deck, French Doors, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/13B8C037266901EFE0631401100A49C5/HD_1710540744885_C42A6072.JPEG,24000278,"875  Boston Post Rd. , Unit# Unit #3",Madison,ACTV,03/14/2024,CO,,1513,1513,4,2,2/1,"2 Car Garage, Detached Garage",1900,26,,436100,,879000,13070,D,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Library, Medical Facilities, Park, Playground/Tot Lot, Private School(s), Public Transportation",No,No,Walk to Water,,Central Air,Hot Air,Natural Gas,Per Board of Ed,"Sidewalk, Deck, Lighting, French Doors, Patio",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/14BF28608C96FFA0E063D501100AC524/HD_1711671038551_4_copy.JPEG,170614717,Lot 2  Hop River Rd.,Columbia,ACTV,12/14/2023,,1.17,2414,2414,7,4,2/1,"2 Car Garage, Attached Garage",2024,116,,0,"Private, Dirt, Gravel",549900,0,res,,"Generator Ready, Thermopane Windows",,No,,No,Per Board of Ed,Per Board of Ed,Lake,No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Covered Deck, Deck, Gutters, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/152015D9BBD3021AE0631401100A1628/HD_1712076595460_Stonebridge_Duplex_AA_csClay.JPEG,170620560,"115  Short Beach Rd. , Unit# 210",Stratford,ACTV,03/25/2024,CO,,624,624,3,1,1/0,"0 Car Garage, Carport, Parking Lot",1984,69,,70070,,199900,2817,F-18,,,380,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,Golf Course,No,No,"Access, Beach Rights, View, Walk to Water",03/25/2024,"Ceiling Fans, Wall Unit",Baseboard,Electric,,Balcony,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/1574512E807FE726E0631401100AA8F5/HD_1712487986412_BWD_002.JPEG,170610995,76  Davenport Rd.,Roxbury,ACTV,03/18/2024,,7.7,2445,2445,9,2,3/0,"2 Car Garage, 13 Total Spaces, Detached Garage, Off Street Parking, Driveway",1989,138,,531510,Asphalt,1425000,6697,C,,,,No,,No,Shepaug,Booth Free,"Health Club, Lake, Library, Medical Facilities, Park, Private School(s), Stables/Riding, Tennis Courts",Yes,Yes,"Brook, View",03/18/2024,Central Air,Hot Air,Oil,,,,"Gunite, Heated, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/154926B1C0EE2D29E0631401100AA074/HD_1712256508892_Grosvenor_House.JPEG,170623853,"218  Boulder Dr. , Unit# 218",Bristol,ACTV,02/10/2024,CO,,1940,1940,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,58,Guest Parking,0,,419900,0,OSD,,"Programmable Thermostat, Ridge Vents",310,Yes,Monthly,No,Bristol Central,South Side,"Golf Course, Health Club, Lake, Park, Playground/Tot Lot, Public Pool, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Gutters, Lighting, Patio, Sidewalk, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/154D20438841C8BCE0631401100A45C6/HD_1712271758869_Roosevelt_Classic.JPEG,170602594,162  Center Rd.,Woodbridge,ACTV,10/06/2023,,0.93,3981,3981,11,4,4/1,"2 Car Garage, 6 Total Spaces, Attached Garage, Driveway, Paved",1928,185,None,275240,Paved,850000,12408,A,,Storm Doors,,No,,No,Amity Regional,Beecher Road,"Golf Course, Library, Park, Public Rec Facilities",No,Yes,River,10/06/2023,"Attic Fan, Wall Unit","Hot Water, Steam",Oil,,"French Doors, Garden Area, Gutters, Lighting, Porch-Enclosed, Shed, Stone Wall",Amity,,,
https://smartmls-assets.cdn-connectmls.com/pics/1545C6BE1729BC95E0631401100ACCF5/HD_1712246830149_1.JPEG,170625109,"221  Still Water Cir. , Unit# 221",Brookfield,ACTV - HUB,03/28/2024,CO,,1741,1741,5,2,2/0,"2 Car Garage, 2 Total Spaces, Under House Garage, Driveway, Paved",2013,46,"Club House, Elevator, Exercise Room/Health Club, Gardening Area, Guest Parking, Pool",274830,,547000,7382,TCD,"32' Minimum Door Widths, 60' Turning Radius, Hallways 36+ Inches Wide, Handicap Parking",,494,Yes,Monthly,No,Brookfield,Candlewood Lake Elementary,"Golf Course, Health Club, Lake, Library, Paddle Tennis, Park, Playground/Tot Lot, Tennis Courts",Yes,No,"River, View",03/18/2024,"Ceiling Fans, Central Air","Hot Air, Hot Water, Zoned",Natural Gas,Per Board of Ed,"Covered Deck, Deck, French Doors, Gazebo",Whisconier,"In Ground Pool, Heated, Power Lift, Gunite",685,
https://smartmls-assets.cdn-connectmls.com/pics/1319B3A5666CF8F0E0631401100A375F/HD_1709856117476__DSC5677.JPEG,170605193,261  Winthrop Ave.,New Haven,ACTV,10/21/2023,,0.13,2642,2642,11,7,1/1,"0 Car Garage, Off Street Parking, On Street Parking",1900,170,,179620,,325000,6682,RM2,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,None,Gas on Gas,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712188978716_001_Pineview_16.JPEG,170624511,54  Popieluszko Ct.,Hartford,ACTV,02/25/2024,CO,,2288,1668,8,3,2/1,"2 Car Garage, Detached Garage",2012,43,,69494,,259900,4792,MX-1,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,,,Central Air,Gas on Gas,,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/152015D9BBD3021AE0631401100A1628/HD_1712078017299_HTP_002.JPEG,170598780,45  Coult Ln.,Old Lyme,ACTV,03/22/2024,,1.84,2284,2284,8,4,2/1,"2 Car Garage, Attached Garage",1969,368,,270400,,714900,6354,RU80,,,,No,,No,Lyme-Old Lyme,Per Board of Ed,"Golf Course, Library, Medical Facilities, Park",No,No,,11/16/2023,"Central Air, Heat Pump","Baseboard, Heat Pump, Hot Air",Electric,,"Underground Utilities, Gutters, Covered Deck, Stone Wall, Patio",Lyme-Old Lyme,,,
https://smartmls-assets.cdn-connectmls.com/pics/14BF28608C96FFA0E063D501100AC524/HD_1711662361807_strawberry15.JPEG,24005115,"90  Heritage Vlg. , Unit# A",Southbury,NEW,04/02/2024,CO,,1432,1432,4,2,2/0,"1 Car Garage, Detached Garage",1968,6,"Basketball Court, Bocci Court, Club House, Exercise Room/Health Club, Pool, Security Services, Tennis Courts",178080,,439000,4007,Res,,"Programmable Thermostat, Thermopane Windows",723,Yes,Monthly,No,Regional District 15,Per Board of Ed,"Golf Course, Library, Medical Facilities, Park, Playground/Tot Lot, Public Pool, Putting Green, Tennis Courts",Yes,No,,,Central Air,"Heat Pump, Zoned",Electric,,Deck,Per Board of Ed,"Heated, In Ground Pool",,
